snapshot_date,carrier,flight,flight_date,cabin,subclass,pos_code,origin,destination,pax_Y
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,B,KZ,GRU - Guarulhos,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,B,US,DTW - Metropolitan Wayne County,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,KZ,AMS - Amsterdam,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,KZ,CDG - Charles De Gaulle,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,KZ,ZRH - Zurich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,US,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,US,IAH - George Bush,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,C,US,SLC - Salt Lake City,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,D,GB,MAN - Manchester,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,D,KZ,JFK - John F. Kennedy,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,D,LU,LUX - Luxembourg,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KG,BRU - Brussels,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,BCN - Barcelona,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,CDG - Charles De Gaulle,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,DUB - Dublin,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,FCO - Fiumicino,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,GVA - Geneva,ALA - Almaty,7
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,JFK - John F. Kennedy,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,MIA - Miami,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,H,KZ,ZRH - Zurich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,I,ES,MAD - Madrid,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,I,KZ,CWL - Cardiff,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,I,KZ,GVA - Geneva,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,I,NL,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,KZ,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,KZ,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,KZ,GVA - Geneva,ALA - Almaty,19
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,KZ,LIS - Lisbon,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,KZ,MPL - Montpellier,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,K,US,MSP - Minneapolis/St Paul,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,L,KZ,BCN - Barcelona,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,L,KZ,GVA - Geneva,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,L,KZ,SFO - San Francisco,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,L,US,MSP - Minneapolis/St Paul,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,DE,DUS - Duesseldorf,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,KZ,AMS - Amsterdam,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,KZ,AMS - Amsterdam,GUW - Atyrau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,KZ,EDI - Edinburgh,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,KZ,YVR - Vancouver,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,M,NL,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,AMS - Amsterdam,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,DUS - Duesseldorf,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,FRA - Frankfurt,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,LHR - Heathrow,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,PRG - Prague,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,YOW - Ottawa,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,N,KZ,YVR - Vancouver,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,AMS - Amsterdam,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,ARN - Arlanda,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,BOD - Bordeaux,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,DUS - Duesseldorf,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,GVA - Geneva,ALA - Almaty,12
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,HUY - Humberside,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,JFK - John F. Kennedy,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,LIN - Linate,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,MUC - Munich,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,MXP - Malpensa,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,NCE - Cote D Azur,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,YYZ - Lester B.Pearson,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,KZ,ZRH - Zurich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,NL,AMS - Amsterdam,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Q,US,PDX - Portland,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,DE,MUC - Munich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,KZ,CDG - Charles De Gaulle,ALA - Almaty,22
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,KZ,FCO - Fiumicino,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,KZ,JFK - John F. Kennedy,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,KZ,LCY - City,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,R,KZ,LIN - Linate,ALA - Almaty,7
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,ABZ - Aberdeen,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,AMS - Amsterdam,ALA - Almaty,12
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,ATL - Atlanta,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,BRU - Brussels,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,CDG - Charles De Gaulle,ALA - Almaty,7
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,EWR - Newark Liberty,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,JFK - John F. Kennedy,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,MUC - Munich,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,STR - Stuttgart,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,KZ,ZRH - Zurich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,US,BNA - Nashville,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,T,US,BOS - Boston,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,U,CA,YYZ - Lester B.Pearson,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,U,US,JFK - John F. Kennedy,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,U,US,SEA - Seattle,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,X,KZ,HAJ - Hannover,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Y,KZ,AMS - Amsterdam,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-07,4,Y,US,MEM - Memphis,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,Z,DK,BLL - Billund,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,Z,GB,NCL - Newcastle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,Z,KZ,GVA - Geneva,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-07,2,Z,KZ,ZRH - Zurich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,B,KZ,IAD - Dulles,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,C,FR,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,C,KZ,NWI - Norwich,SCO - Aktau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,D,KZ,LHR - Heathrow,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,D,KZ,MUC - Munich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,H,FR,GVA - Geneva,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,H,GB,LIN - Linate,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,H,KZ,ALC - Alicante,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,H,KZ,CDG - Charles De Gaulle,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,H,KZ,MIA - Miami,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,FR,TLS - Toulouse,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,IE,DUB - Dublin,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,KZ,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,KZ,CDG - Charles De Gaulle,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,NL,AMS - Amsterdam,TSE - Astana,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,I,RO,OTP - Henri Coanda,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,J,KZ,YYZ - Lester B.Pearson,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,K,DE,MUC - Munich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,K,KZ,MRS - Marseille,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,K,NL,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,K,US,JFK - John F. Kennedy,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,L,KZ,MAD - Madrid,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,L,US,YYC - Calgary,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,M,DK,AAR - Aarhus,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,M,DK,CPH - Copenhagen,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,M,KZ,AMS - Amsterdam,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,M,KZ,EDI - Edinburgh,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,M,KZ,MME - Durham,GUW - Atyrau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,DE,MUC - Munich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,AMS - Amsterdam,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,BCN - Barcelona,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,FCO - Fiumicino,ALA - Almaty,8
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,LIN - Linate,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,MAD - Madrid,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,MIA - Miami,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,MUC - Munich,ALA - Almaty,13
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,N,KZ,STR - Stuttgart,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,GB,GLA - Glasgow,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,GB,LIN - Linate,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,AMS - Amsterdam,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,DUS - Duesseldorf,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,GLA - Glasgow,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,JFK - John F. Kennedy,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,LIN - Linate,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,MUC - Munich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,KZ,NCE - Cote D Azur,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,Q,NL,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,DE,CGN - Cologne/Bonn,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,BCN - Barcelona,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,FCO - Fiumicino,ALA - Almaty,6
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,GVA - Geneva,ALA - Almaty,13
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,MAD - Madrid,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,ORD - O Hare,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,PRG - Prague,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,VCE - Venice,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,R,KZ,WAW - Warsaw,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,DE,CGN - Cologne/Bonn,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,ES,MAD - Madrid,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,GB,EDI - Edinburgh,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,GB,MAN - Manchester,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,AMS - Amsterdam,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,BCN - Barcelona,ALA - Almaty,7
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,BRE - Bremen,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,BSL - Euroairport Swiss,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,CGN - Cologne/Bonn,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,DUB - Dublin,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,DUS - Duesseldorf,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,FCO - Fiumicino,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,HAJ - Hannover,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,IAD - Dulles,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,JFK - John F. Kennedy,ALA - Almaty,6
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,LBA - Leeds/Bradford,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,LHR - Heathrow,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,LYS - Lyon,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,MAN - Manchester,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,MSP - Minneapolis/St Paul,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,MUC - Munich,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,NCE - Cote D Azur,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,ORD - O Hare,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,VIE - Vienna,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,YUL - Pierre E. Trudeau,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,YYC - Calgary,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,KZ,ZRH - Zurich,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,NO,SVG - Stavanger,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,US,IAD - Dulles,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,T,US,IAH - George Bush,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,X,KZ,DUS - Duesseldorf,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,4,X,KZ,MUC - Munich,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,Z,CH,ZRH - Zurich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,Z,KZ,BSL - Euroairport Swiss,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,Z,KZ,MAN - Manchester,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,Z,KZ,OTP - Henri Coanda,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-09,2,Z,NL,AMS - Amsterdam,SCO - Aktau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,D,KZ,LHR - Heathrow,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,D,US,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,H,FR,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,H,IT,LIN - Linate,GUW - Atyrau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,H,KZ,AMS - Amsterdam,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,H,KZ,LIN - Linate,GUW - Atyrau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,I,AE,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,I,FR,LYS - Lyon,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,I,KZ,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,I,KZ,RIX - Riga,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,I,RO,OTP - Henri Coanda,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,2,J,KZ,PUJ - Punta Cana,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,K,NL,AMS - Amsterdam,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,L,KZ,LIN - Linate,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,M,FR,CDG - Charles De Gaulle,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,M,IT,TRS - Trieste,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,M,KZ,BSL - Euroairport Swiss,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,M,KZ,CWL - Cardiff,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,M,KZ,UIO - Mariscal Sucre,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,CA,YUL - Pierre E. Trudeau,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,CA,YYZ - Lester B.Pearson,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,DE,VIE - Vienna,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,GB,MAN - Manchester,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,DUS - Duesseldorf,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,FCO - Fiumicino,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,IAD - Dulles,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,IAH - George Bush,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,JFK - John F. Kennedy,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,LIN - Linate,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,LIS - Lisbon,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,MXP - Malpensa,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,NCE - Cote D Azur,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,STR - Stuttgart,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,YVR - Vancouver,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,N,KZ,YYZ - Lester B.Pearson,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,DE,BRE - Bremen,PWQ - Pavlodar,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,DE,STR - Stuttgart,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,IT,LIN - Linate,SCO - Aktau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,KZ,AMS - Amsterdam,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,KZ,MUC - Munich,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,Q,KZ,NWI - Norwich,SCO - Aktau,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,BRU - Brussels,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,DUS - Duesseldorf,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,FRA - Frankfurt,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,HAJ - Hannover,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,HAM - Hamburg,ALA - Almaty,6
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,DE,TXL - Tegel,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,GB,HUY - Humberside,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,GB,LCY - City,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,BRU - Brussels,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,CPH - Copenhagen,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,FCO - Fiumicino,ALA - Almaty,2
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,GVA - Geneva,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,IAH - George Bush,ALA - Almaty,1
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,JFK - John F. Kennedy,ALA - Almaty,4
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,LAX - Los Angeles,ALA - Almaty,3
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,R,KZ,LIN - Linate,ALA - Almaty,5
2012-02-01,KL,KL0409_AMSALA,2012-01-10,4,T,CH,GVA - Geneva,ALA - Almaty,1
